,language,question_id,question_name,question_text,instruction,question_type,question_category,option_id,question_choice
3421,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,83468788.0,Ellinair
3422,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901090.0,I do not fly
3423,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901091.0,Aegean Aviation
3424,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901092.0,Aer Lingus
3425,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901093.0,Aero Asia
3426,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901094.0,Aeroflot
3427,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901095.0,Aerolineas Argentinas
3428,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901096.0,Air Algerie
3429,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901097.0,Air Berlin
3430,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901098.0,Air Canada
3431,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901099.0,Air China
3432,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901100.0,Air Europa
3433,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901101.0,Air France
3434,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901102.0,Air India
3435,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901103.0,Air Macau
3436,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901104.0,Air Mauritius
3437,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901105.0,Air New Zealand
3438,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901106.0,Air One
3439,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901107.0,AirAsia
3440,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901108.0,AirTran
3441,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901109.0,Alaska Airlines
3442,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901110.0,Alitalia
3443,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901111.0,All Nippon
3444,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901112.0,American Airlines
3445,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901113.0,Atlantic Southeast
3446,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901114.0,Atlas Blue
3447,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901115.0,Austrian Airlines Group
3448,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901116.0,Avianca
3449,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901117.0,bmi
3450,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901118.0,British Airways
3451,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901119.0,Bueling Airlines
3452,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901120.0,Cathay Pacific
3453,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901121.0,Cebu Pacific
3454,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901122.0,China Airlines
3455,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901123.0,China Eastern Airlines
3456,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901124.0,China Southern Airlines
3457,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901125.0,Continental Airlines
3458,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901126.0,Delta Air Lines
3459,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901127.0,easyJet
3460,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901128.0,EgyptAir
3461,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901129.0,El Al
3462,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901130.0,Emirates
3463,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901131.0,Ethiopian Airlines
3464,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901132.0,EVA Air
3465,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901133.0,Finnair Group
3466,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901134.0,flybe
3467,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901135.0,Garuda Indonesia
3468,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901136.0,Germanwings
3469,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901137.0,Gol
3470,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901138.0,Hawaiian Airlines
3471,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901139.0,Iberia Airlines
3472,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901140.0,Indonesia Air
3473,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901141.0,Japan Airlines
3474,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901142.0,Jet Blue
3475,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901143.0,Jetstar
3476,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901144.0,Kenya Airways
3477,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901145.0,Kingfisher Red
3478,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901146.0,KLM
3479,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901147.0,Korean Air
3480,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901148.0,LAN Airlines
3481,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901149.0,Libyan Airlines
3482,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901150.0,Lufthansa
3483,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901151.0,Malaysian Airlines
3484,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901152.0,Mexican de Aviacion
3485,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901153.0,Northwest Airlines
3486,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901154.0,Norwegian
3487,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901155.0,Olympic Airlines
3488,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901156.0,Pel-Air
3489,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901157.0,Philippine Airlines
3490,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901158.0,PIA
3491,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901159.0,Qantas Airways
3492,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901160.0,Qatar Airways
3493,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901161.0,Royal Air Maroc
3494,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901162.0,Royal Jordanian
3495,english,PQ_202912,Which airline do you fly most frequently?,Which airline do you fly most frequently?,,1,15,2901163.0,Ryanair
